YEAR,MONTH,FISHING_GROUND_CODE,FLEET,FISHERY,GEAR,SPECIES,FISHING_DAYS,CATCH
2024,7,5101085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,12.0
2024,7,5101086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.0
2024,7,5101087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,6.0
2024,7,5102077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,2.8
2024,7,5102077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,2.1
2024,7,5102077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,17.1
2024,7,5102078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,2.4
2024,7,5102078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,59.0,0.9
2024,7,5102078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,8.4
2024,7,5102079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,0.3
2024,7,5102079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,0.5
2024,7,5102080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,10.0
2024,7,5102082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,1.4
2024,7,5102082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,59.0,0.1
2024,7,5102082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,14.0
2024,7,5102083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,17.0
2024,7,5102084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,5.0
2024,7,5102085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,15.0
2024,7,5102087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,0.3
2024,7,5102087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,0.5
2024,7,5102090,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,0.4
2024,7,5102090,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.0
2024,7,5103077,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,434.0,0.1
2024,7,5103077,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,434.0,0.5
2024,7,5103077,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,434.0,0.9
2024,7,5103077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,2.8
2024,7,5103077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,2.1
2024,7,5103077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,13.1
2024,7,5103078,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,109.0,0.2
2024,7,5103078,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,109.0,0.2
2024,7,5103083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,5.0
2024,7,5103084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.8
2024,7,5104077,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,239.0,0.5
2024,7,5104077,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,239.0,1.7
2024,7,5104077,Sri Lanka,Gillnet,Gillnet (offshore),Shortfin mako,239.0,0.6
2024,7,5104077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,99.0,7.5
2024,7,5104077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,99.0,0.6
2024,7,5104077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,99.0,19.8
2024,7,5104087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,2.8
2024,7,5104087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,5.7
2024,7,5104088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,2.5
2024,7,5104088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.4
2024,7,5105055,I. R. Iran,Gillnet,Gillnet (offshore),Common dolphinfish,15412.0,198.0
2024,7,5105073,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,122.0,0.853451177442299
2024,7,5105073,Maldives,Baitboat,Baitboat (offshore),Rainbow runner,122.0,1.06681397180287
2024,7,5105085,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,87.0,0.1
2024,7,5105085,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,87.0,0.2
2024,7,5105086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,6.0
2024,7,5105089,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.5
2024,7,5105094,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,12.0,0.056
2024,7,5106086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.0
2024,7,5107068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,1.1
2024,7,5107068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,1.3
2024,7,5107068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,5.8
2024,7,5107085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.5
2024,7,5107086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,4.0
2024,7,5107086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,7.3
2024,7,5200081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,0.5
2024,7,5200081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.0
2024,7,5200082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,5.0
2024,7,5201085,Sri Lanka,Gillnet,Gillnet (offshore),Indian scad,22.0,6.0
2024,7,5202076,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.0
2024,7,5202078,Sri Lanka,Gillnet,Gillnet (offshore),Great hammerhead,65.0,0.1
2024,7,5202079,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,87.0,0.1
2024,7,5202079,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,87.0,0.1
2024,7,5202080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.7
2024,7,5202085,Sri Lanka,Gillnet,Gillnet (offshore),Indian scad,22.0,6.0
2024,7,5203079,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,152.0,0.2
2024,7,5203080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,0.5
2024,7,5203080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.0
2024,7,5204078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,2.5
2024,7,5204078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,9.5
2024,7,5204080,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,217.0,0.4
2024,7,5204082,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,22.0,0.1
2024,7,5205078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,1.0
2024,7,5205079,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,760.0,0.8
2024,7,5205079,Sri Lanka,Gillnet,Gillnet (offshore),Great hammerhead,760.0,0.1
2024,7,5205079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,1.5
2024,7,5205080,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,477.0,0.4
2024,7,5205080,Sri Lanka,Gillnet,Gillnet (offshore),Great hammerhead,477.0,0.2
2024,7,5205082,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,87.0,0.4
2024,7,5206059,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,43.0,0.5
2024,7,5206060,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,65.0,1.2
2024,7,5206061,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,65.0,0.3
2024,7,5206062,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,43.0,0.1
2024,7,5206062,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,43.0,0.1
2024,7,5207079,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,174.0,0.2
2024,7,5207083,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,109.0,0.2
2024,7,5207083,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,109.0,0.1
2024,7,5207086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,0.5
2024,7,5207087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,0.5
2024,7,5207105,Indonesia,Line | Handline,Handline,Common dolphinfish,9.0,0.404
2024,7,5207105,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,5.0,0.089
2024,7,5207106,Indonesia,Line | Handline,Handline,Common dolphinfish,33.0,0.184
2024,7,5208083,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,109.0,0.2
2024,7,5208103,Indonesia,Line | Handline,Handline,Common dolphinfish,56.0,0.29
2024,7,5208105,Indonesia,Line | Handline,Handline,Common dolphinfish,2.0,0.178
2024,7,5208106,Indonesia,Line | Handline,Handline,Common dolphinfish,84.0,0.07
2024,7,5208106,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,5.0,0.102
2024,7,5208107,Indonesia,Line | Handline,Handline,Common dolphinfish,74.0,0.319
2024,7,5208108,Indonesia,Line | Handline,Handline,Common dolphinfish,86.0,0.417
2024,7,5208108,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,14.0,0.12
2024,7,5208109,Indonesia,Line | Handline,Handline,Common dolphinfish,30.0,2.074
2024,7,5208111,Indonesia,Line | Handline,Handline,Common dolphinfish,4.0,0.125
2024,7,5208111,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,1.0,0.134
2024,7,5208112,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,61.0,0.071
2024,7,5208112,Indonesia,Purse seine | LS,Small purse seine,Opah,61.0,5.985
2024,7,5208112,Indonesia,Purse seine | LS,Small purse seine,Blue mackerel,61.0,67.015
2024,7,5209103,Indonesia,Line | Handline,Handline,Common dolphinfish,4.0,0.056
2024,7,5209104,Indonesia,Line | Handline,Handline,Common dolphinfish,81.0,0.341
2024,7,5209107,Indonesia,Line | Handline,Handline,Common dolphinfish,17.0,0.277
2024,7,5209107,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,41.0,0.33
2024,7,5209108,Indonesia,Line | Handline,Handline,Common dolphinfish,39.0,0.381
2024,7,5209109,Indonesia,Line | Handline,Handline,Common dolphinfish,9.0,0.072
2024,7,5209109,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,3.0,0.1
2024,7,5209111,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,14.0,0.239
2024,7,5209112,Indonesia,Line | Handline,Handline,Common dolphinfish,31.0,2.3
2024,7,5209112,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,3.0,0.26
2024,7,5210119,Indonesia,Purse seine | LS,Purse seine,Common dolphinfish,16.0,0.1
2024,7,5210124,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,2.0,0.035
2024,7,5212109,Indonesia,Line | Handline,Handline,Common dolphinfish,31.0,0.052
2024,7,5212119,Indonesia,Line | Handline,Handline,Common dolphinfish,2.0,1.0
2024,7,5212120,Indonesia,Line | Handline,Handline,Common dolphinfish,8.0,0.003
2024,7,5213105,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,2.0,0.11
2024,7,5213106,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,10.0,0.2
2024,7,5213107,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,8.0,0.156
2024,7,5213109,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,6.0,0.292
2024,7,5214105,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,32.0,0.137
2024,7,5214106,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,9.0,0.25
2024,7,5214107,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,2.0,0.07
2024,7,5214117,Indonesia,Purse seine | LS,Purse seine,Common dolphinfish,4.0,0.02
2024,7,6100075,Sri Lanka,Gillnet,Gillnet,Giant manta,1174.0,0.9
2024,7,6100075,Sri Lanka,Gillnet,Gillnet,Blue shark,1174.0,0.4
2024,7,6100075,Sri Lanka,Gillnet,Gillnet,Silky shark,1174.0,2.0
2024,7,6100075,Sri Lanka,Gillnet,Gillnet,Smooth hammerhead,1174.0,0.1
2024,7,6100075,Sri Lanka,Line | Coastal longline,Coastal longline,Blue shark,1285.0,0.2
2024,7,6100075,Sri Lanka,Line | Coastal longline,Coastal longline,Smooth hammerhead,1285.0,0.2
2024,7,6100075,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,3445.0,47.1
2024,7,6100075,Sri Lanka,Purse seine | Other,Ringnet,Common dolphinfish,3445.0,0.2
2024,7,6100075,Sri Lanka,Purse seine | Other,Ringnet,Indian mackerel,3445.0,6.9
2024,7,6100075,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,3445.0,30.1
2024,7,6100075,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,3445.0,753.4
2024,7,6100075,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,1158.0,2.0
2024,7,6100075,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,1158.0,1.1
2024,7,6100075,Sri Lanka,Longline | Fresh,Longline (fresh),Shortfin mako,1158.0,1.2
2024,7,6100080,Sri Lanka,Gillnet,Gillnet,Indian scad,316.0,2.2
2024,7,6100080,Sri Lanka,Gillnet,Gillnet,Blue shark,316.0,0.1
2024,7,6100080,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,5057.0,217.4
2024,7,6100080,Sri Lanka,Purse seine | Other,Ringnet,Indian mackerel,5057.0,14.7
2024,7,6100080,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,5057.0,36.5
2024,7,6100080,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,5057.0,1358.7
2024,7,6105075,Sri Lanka,Gillnet,Gillnet,Bigeye scad,5392.0,0.1
2024,7,6105075,Sri Lanka,Gillnet,Gillnet,Rough triggerfish,5392.0,8.5
2024,7,6105075,Sri Lanka,Gillnet,Gillnet,Common dolphinfish,5392.0,12.8
2024,7,6105075,Sri Lanka,Gillnet,Gillnet,Indian scad,5392.0,1.7
2024,7,6105075,Sri Lanka,Gillnet,Gillnet,Giant manta,5392.0,0.6
2024,7,6105075,Sri Lanka,Gillnet,Gillnet,Blue shark,5392.0,0.2
2024,7,6105075,Sri Lanka,Gillnet,Gillnet,Silky shark,5392.0,0.7
2024,7,6105075,Sri Lanka,Gillnet,Gillnet,Shortfin mako,5392.0,0.5
2024,7,6105075,Sri Lanka,Gillnet,Gillnet,Scalloped hammerhead,5392.0,0.3
2024,7,6105075,Sri Lanka,Gillnet,Gillnet,Smooth hammerhead,5392.0,0.1
2024,7,6105075,Sri Lanka,Line | Coastal longline,Coastal longline,Blue shark,2519.0,27.5
2024,7,6105075,Sri Lanka,Line | Coastal longline,Coastal longline,Silky shark,2519.0,1.3
2024,7,6105075,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,7446.0,122.1
2024,7,6105075,Sri Lanka,Purse seine | Other,Ringnet,Indian mackerel,7446.0,14.7
2024,7,6105075,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,7446.0,42.2
2024,7,6105075,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,7446.0,1150.0
2024,7,6105080,Sri Lanka,Gillnet,Gillnet,Rough triggerfish,7200.0,0.1
2024,7,6105080,Sri Lanka,Gillnet,Gillnet,Indian scad,7200.0,4.1
2024,7,6105080,Sri Lanka,Gillnet,Gillnet,Giant manta,7200.0,1.9
2024,7,6105080,Sri Lanka,Gillnet,Gillnet,Silky shark,7200.0,0.8
2024,7,6105080,Sri Lanka,Gillnet,Gillnet,Scalloped hammerhead,7200.0,0.1
2024,7,6105080,Sri Lanka,Gillnet,Gillnet,Smooth hammerhead,7200.0,0.1
2024,7,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Giant manta,4772.0,1.0
2024,7,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Blue shark,4772.0,1.6
2024,7,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Silky shark,4772.0,19.9
2024,7,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Great hammerhead,4772.0,1.2
2024,7,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Scalloped hammerhead,4772.0,5.4
2024,7,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Smooth hammerhead,4772.0,0.6
2024,7,6105080,Sri Lanka,Line | Handline,Handline,Rainbow runner,255.0,0.7
2024,7,6105080,Sri Lanka,Other,Beach seine,Needle cuttlefish,499.0,5.9
2024,7,6105080,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,1618.0,31.8
2024,7,6105080,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,1618.0,4.1
2024,7,6105080,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,1618.0,244.7
2024,7,6105085,Sri Lanka,Line | Coastal longline,Coastal longline,Scalloped hammerhead,33.0,0.3
2024,7,6105085,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,1789.0,18.8
2024,7,6105085,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,1789.0,3.4
2024,7,6105085,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,1789.0,206.9
2024,7,6105085,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,35.0,0.6
2024,7,6110080,Sri Lanka,Gillnet,Gillnet,Silky shark,66.0,0.3
2024,7,6110080,Sri Lanka,Gillnet,Gillnet,Scalloped hammerhead,66.0,0.2
2024,7,6110080,Sri Lanka,Gillnet,Gillnet,Smooth hammerhead,66.0,0.1
2024,7,6110080,Sri Lanka,Line | Coastal longline,Coastal longline,Rainbow runner,230.0,0.2
2024,7,6110080,Sri Lanka,Line | Coastal longline,Coastal longline,Giant manta,230.0,0.1
2024,7,6110080,Sri Lanka,Line | Coastal longline,Coastal longline,Scalloped hammerhead,230.0,1.4
2024,7,6110080,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,16.0,2.3
2024,7,6120055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,2126.0,6.6
2024,7,6120060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,8966.0,96.0
2024,7,6120060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,8966.0,4.1
2024,7,6120060,I. R. Iran,Gillnet,Gillnet,Spottail shark,8966.0,8.3
2024,7,6120060,I. R. Iran,Gillnet,Gillnet,Milk shark,8966.0,24.8
2024,7,6120060,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,2190.0,16.3
2024,7,6120060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,2190.0,1.4
2024,7,6120060,I. R. Iran,Line | Trolling,Troll line,Milk shark,2190.0,4.5
2024,7,6125045,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,342.0,0.1
2024,7,6125045,I. R. Iran,Gillnet,Gillnet,Spottail shark,342.0,0.1
2024,7,6125045,I. R. Iran,Gillnet,Gillnet,Milk shark,342.0,0.5
2024,7,6125045,I. R. Iran,Line | Trolling,Troll line,Spottail shark,102.0,0.1
2024,7,6125045,I. R. Iran,Line | Trolling,Troll line,Milk shark,102.0,0.5
2024,7,6125050,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,20411.0,2.8
2024,7,6125050,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,20411.0,0.4
2024,7,6125050,I. R. Iran,Gillnet,Gillnet,Spottail shark,20411.0,0.7
2024,7,6125050,I. R. Iran,Gillnet,Gillnet,Milk shark,20411.0,2.3
2024,7,6125050,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,4225.0,0.8
2024,7,6125050,I. R. Iran,Line | Trolling,Troll line,Spottail shark,4225.0,0.2
2024,7,6125050,I. R. Iran,Line | Trolling,Troll line,Milk shark,4225.0,0.6
2024,7,6125055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,10243.0,13.6
2024,7,6125055,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,10243.0,1.2
2024,7,6125055,I. R. Iran,Gillnet,Gillnet,Spottail shark,10243.0,2.4
2024,7,6125055,I. R. Iran,Gillnet,Gillnet,Milk shark,10243.0,7.2
2024,7,6125055,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,2416.0,3.5
2024,7,6125055,I. R. Iran,Line | Trolling,Troll line,Spottail shark,2416.0,0.5
2024,7,6125055,I. R. Iran,Line | Trolling,Troll line,Milk shark,2416.0,2.0
2024,7,6125060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,1016.0,9.0
2024,7,6125060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,1016.0,0.2
2024,7,6125060,I. R. Iran,Gillnet,Gillnet,Spottail shark,1016.0,0.4
2024,7,6125060,I. R. Iran,Gillnet,Gillnet,Milk shark,1016.0,1.2
2024,7,6125060,I. R. Iran,Line | Coastal longline,Coastal longline,Common dolphinfish,103.145701303856,0.22
2024,7,6125060,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,341.0,2.4
2024,7,6125060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,341.0,0.1
2024,7,6125060,I. R. Iran,Line | Trolling,Troll line,Milk shark,341.0,0.3
2024,7,6200035,Kenya,Gillnet,Gillnet,Common dolphinfish,12000.0,3.27933
2024,7,6200035,Kenya,Line | Coastal longline,Coastal longline,Common dolphinfish,1360.0,0.003
2024,7,6200035,Kenya,Line | Coastal longline,Coastal longline,Blue shark,1360.0,0.0612
2024,7,6200035,Kenya,Line | Coastal longline,Coastal longline,Shortfin mako,1360.0,0.0248
2024,7,6200035,Kenya,Line | Handline,Handline,Great barracuda,7750.0,33.72
2024,7,6200035,Kenya,Line | Trolling,Troll line,Great barracuda,1200.0,14.44
2024,7,6200040,Kenya,Gillnet,Gillnet,Common dolphinfish,12000.0,1.8256
2024,7,6200040,Kenya,Line | Coastal longline,Coastal longline,Common dolphinfish,1360.0,0.002
2024,7,6200040,Kenya,Line | Coastal longline,Coastal longline,Blue shark,1360.0,0.0408
2024,7,6200040,Kenya,Line | Coastal longline,Coastal longline,Shortfin mako,1360.0,0.01653
2024,7,6200040,Kenya,Line | Handline,Handline,Great barracuda,7750.0,22.48
2024,7,6200040,Kenya,Line | Trolling,Troll line,Great barracuda,1200.0,9.62667
2024,7,6200055,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,667.0,1.5
2024,7,6200055,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,667.0,1.2
2024,7,6200060,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,5651.0,1.1
2024,7,6200060,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,5651.0,1.1
2024,7,6200060,Sri Lanka,Longline | Fresh,Longline (fresh),Shortfin mako,5651.0,0.2
2024,7,6200065,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,8494.0,1.4
2024,7,6200065,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,8494.0,0.1
2024,7,6200065,Sri Lanka,Longline | Fresh,Longline (fresh),Shortfin mako,8494.0,0.6
2024,7,6200075,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,12179.0,0.7
2024,7,6200075,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,12179.0,0.2
2024,7,6205040,Comoros,Line | Coastal longline,Coastal longline,Common dolphinfish,24489.18457796,4.15286
2024,7,6205040,Comoros,Line | Coastal longline,Coastal longline,Silky shark,24489.18457796,1.04632
2024,7,6205040,Comoros,Line | Trolling,Troll line,Common dolphinfish,13436.0461102113,10.39617
2024,7,6205040,Comoros,Line | Trolling,Troll line,Silky shark,13436.0461102113,5.84482
2024,7,6205040,Comoros,Line | Trolling,Troll line,Oceanic whitetip shark,13436.0461102113,0.22776
2024,7,6205055,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,70.0,0.1
2024,7,6205055,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,70.0,0.2
2024,7,6205060,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,1053.0,0.6
2024,7,6205060,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,1053.0,1.6
2024,7,6205060,Sri Lanka,Longline | Fresh,Longline (fresh),Shortfin mako,1053.0,0.2
2024,7,6205075,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,9301.0,0.2
2024,7,6205080,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,3124.0,4.3
2024,8,5100080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.0
2024,8,5100086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,0.2
2024,8,5100087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.0
2024,8,5101077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,0.5
2024,8,5101077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,5.0
